   1)   0.068 us    |                    free_hot_cold_page();
   1)   1.232 us    |                    free_hot_cold_page();
   1)   0.068 us    |                    free_hot_cold_page();
   1)   0.063 us    |                    free_hot_cold_page();
   1)   0.074 us    |                    free_hot_cold_page();
   1)   0.071 us    |                    free_hot_cold_page();
   1)   0.066 us    |                    free_hot_cold_page();
   1)   0.100 us    |                    free_hot_cold_page();
   1)   0.102 us    |                    free_hot_cold_page();
   1)   0.094 us    |                    free_hot_cold_page();
   1)   0.099 us    |                    free_hot_cold_page();
   1)   0.078 us    |                    free_hot_cold_page();
   1)   0.070 us    |                    free_hot_cold_page();
   1)   0.069 us    |                    free_hot_cold_page();
   1)   0.066 us    |                    free_hot_cold_page();
   1)   0.069 us    |                    free_hot_cold_page();
   1) + 30.015 us   |                  }
   1) + 95.277 us   |                }
   1) ! 128.450 us  |              }
   1) ! 230.787 us  |            }
   1)               |            free_pages() {
   1)               |              free_pages.part.80() {
   1)               |                __free_pages() {
   1)   0.098 us    |                  free_hot_cold_page();
   1)   1.040 us    |                }
   1)   1.564 us    |              }
   1)   2.075 us    |            }
   1)               |            free_pages() {
   1)               |              free_pages.part.80() {
   1)               |                __free_pages() {
   1)   0.084 us    |                  free_hot_cold_page();
   1)   1.500 us    |                }
   1)   1.911 us    |              }
   1)   2.352 us    |            }
   1) ! 239.120 us  |          }
   1)               |          remove_vma() {
   1)   0.039 us    |            _cond_resched();
   1)               |            vma_do_fput() {
   1)   0.498 us    |              fput();
   1)   1.186 us    |            }
   1)               |            kmem_cache_free() {
   1)               |              __slab_free() {
   1)   0.879 us    |                put_cpu_partial();
   1)   2.264 us    |              }
   1)   4.203 us    |            }
   1)   8.181 us    |          }
   1)               |          remove_vma() {
   1)   0.040 us    |            _cond_resched();
   1)               |            vma_do_fput() {
   1)   0.042 us    |              fput();
   1)   1.911 us    |            }
   1)               |            kmem_cache_free() {
   1)   0.067 us    |              __slab_free();
   1)   0.448 us    |            }
   1)   4.132 us    |          }
   1)               |          remove_vma() {
   1)   0.044 us    |            _cond_resched();
   1)               |            vma_do_fput() {
   1)   0.040 us    |              fput();
   1)   0.650 us    |            }
   1)               |            kmem_cache_free() {
   1)   0.056 us    |              __slab_free();
   1)   1.393 us    |            }
   1)   4.201 us    |          }
   1)               |          remove_vma() {
   1)   0.048 us    |            _cond_resched();
   1)               |            kmem_cache_free() {
   1)   0.086 us    |              __slab_free();
   1)   0.832 us    |            }
   1)   2.091 us    |          }
   1)               |          remove_vma() {
   1)   0.058 us    |            _cond_resched();
   1)               |            kmem_cache_free() {
   1)   0.081 us    |              __slab_free();
   1)   0.700 us    |            }
   1)   1.724 us    |          }
   1)               |          remove_vma() {
   1)   0.040 us    |            _cond_resched();
   1)               |            vma_do_fput() {
   1)   0.291 us    |              fput();
   1)   0.665 us    |            }
   1)               |            kmem_cache_free() {
   1)   0.074 us    |              __slab_free();
   1)   0.497 us    |            }
   1)   3.291 us    |          }
   1)               |          remove_vma() {
   1)   0.042 us    |            _cond_resched();
   1)               |            vma_do_fput() {
   1)   0.040 us    |              fput();
   1)   0.424 us    |            }
   1)               |            kmem_cache_free() {
   1)   0.067 us    |              __slab_free();
   1)   0.510 us    |            }
   1)   2.288 us    |          }
   1)               |          remove_vma() {
   1)   0.040 us    |            _cond_resched();
   1)               |            vma_do_fput() {
   1)   0.045 us    |              fput();
   1)   0.399 us    |            }
   1)               |            kmem_cache_free() {
   1)   0.059 us    |              __slab_free();
   1)   0.427 us    |            }
   1)   2.207 us    |          }
   1)               |          remove_vma() {
   1)   0.041 us    |            _cond_resched();
   1)               |            vma_do_fput() {
   1)   0.044 us    |              fput();
   1)   0.441 us    |            }
   1)               |            kmem_cache_free() {
   1)   0.055 us    |              __slab_free();
   1)   0.421 us    |            }
   1)   1.950 us    |          }
   1)               |          remove_vma() {
   1)   0.044 us    |            _cond_resched();
   1)               |            kmem_cache_free() {
   1)   0.059 us    |              __slab_free();
   1)   0.432 us    |            }
   1)   1.150 us    |          }
   1)               |          remove_vma() {
   1)   0.041 us    |            _cond_resched();
   1)               |            vma_do_fput() {
   1)   0.208 us    |              fput();
   1)   0.566 us    |            }
   1)               |            kmem_cache_free() {
   1)   0.065 us    |              __slab_free();
   1)   0.441 us    |            }
   1)   2.036 us    |          }
   1)               |          remove_vma() {
   1)   0.043 us    |            _cond_resched();
   1)               |            vma_do_fput() {
   1)   0.043 us    |              fput();
   1)   0.564 us    |            }
   1)               |            kmem_cache_free() {
   1)   0.141 us    |              __slab_free();
   1)   0.501 us    |            }
   1)   2.289 us    |          }
   1)               |          remove_vma() {
   1)   0.043 us    |            _cond_resched();
   1)               |            vma_do_fput() {
   1)   0.040 us    |              fput();
   1)   0.618 us    |            }
   1)               |            kmem_cache_free() {
   1)   0.056 us    |              __slab_free();
   1)   0.424 us    |            }
   1)   2.086 us    |          }
   1)               |          remove_vma() {
   1)   0.047 us    |            _cond_resched();
   1)               |            vma_do_fput() {
   1)   0.044 us    |              fput();
   1)   0.396 us    |            }
   1)               |            kmem_cache_free() {
   1)   0.059 us    |              __slab_free();
   1)   0.660 us    |            }
   1)   2.151 us    |          }
   1)               |          remove_vma() {
   1)   0.041 us    |            _cond_resched();
   1)               |            vma_do_fput() {
   1)   0.242 us    |              fput();
   1)   0.933 us    |            }
   1)               |            kmem_cache_free() {
   1)   0.057 us    |              __slab_free();
   1)   0.455 us    |            }
   1)   4.123 us    |          }
   1)               |          remove_vma() {
   1)   0.038 us    |            _cond_resched();
   1)               |            vma_do_fput() {
   1)   0.040 us    |              fput();
   1)   0.629 us    |            }
   1)               |            kmem_cache_free() {
   1)   0.065 us    |              __slab_free();
   1)   0.435 us    |            }
   1)   2.419 us    |          }
   1)               |          remove_vma() {
   1)   0.041 us    |            _cond_resched();
   1)               |            vma_do_fput() {
   1)   0.045 us    |              fput();
   1)   0.430 us    |            }
   1)               |            kmem_cache_free() {
   1)   0.085 us    |              __slab_free();
   1)   0.455 us    |            }
   1)   1.953 us    |          }
   1)               |          remove_vma() {
   1)   0.041 us    |            _cond_resched();
   1)               |            vma_do_fput() {
   1)   0.045 us    |              fput();
   1)   0.412 us    |            }
   1)               |            kmem_cache_free() {
   1)   0.060 us    |              __slab_free();
   1)   0.418 us    |            }
   1)   1.993 us    |          }
   1)               |          remove_vma() {
   1)   0.041 us    |            _cond_resched();
   1)               |            kmem_cache_free() {
   1)   0.060 us    |              __slab_free();
   1)   0.422 us    |            }
   1)   1.156 us    |          }
   1)               |          remove_vma() {
   1)   0.040 us    |            _cond_resched();
   1)               |            vma_do_fput() {
   1)   0.172 us    |              fput();
   1)   0.632 us    |            }
   1)               |            kmem_cache_free() {
   1)   0.057 us    |              __slab_free();
   1)   0.413 us    |            }
   1)   3.281 us    |          }
   1)               |          remove_vma() {
   1)   0.040 us    |            _cond_resched();
   1)               |            vma_do_fput() {
   1)   0.040 us    |              fput();
   1)   0.389 us    |            }
   1)               |            kmem_cache_free() {
   1)   0.060 us    |              __slab_free();
   1)   0.418 us    |            }
   1)   1.802 us    |          }
   1)               |          remove_vma() {
   1)   0.041 us    |            _cond_resched();
   1)               |            vma_do_fput() {
   1)   0.042 us    |              fput();
   1)   0.394 us    |            }
   1)               |            kmem_cache_free() {
   1)   0.060 us    |              __slab_free();
   1)   0.414 us    |            }
   1)   1.821 us    |          }
   1)               |          remove_vma() {
   1)   0.039 us    |            _cond_resched();
   1)               |            vma_do_fput() {
   1)   0.045 us    |              fput();
   1)   0.389 us    |            }
   1)               |            kmem_cache_free() {
   1)   0.057 us    |              __slab_free();
   1)   0.415 us    |            }
   1)   1.946 us    |          }
   1)               |          remove_vma() {
   1)   0.042 us    |            _cond_resched();
   1)               |            vma_do_fput() {
   1)   0.270 us    |              fput();
   1)   0.626 us    |            }
   1)               |            kmem_cache_free() {
   1)               |              __slab_free() {
   1)   0.048 us    |                put_cpu_partial();
   1)   0.993 us    |              }
   1)   2.153 us    |            }
   1)   4.654 us    |          }
   1)               |          remove_vma() {
   1)   0.040 us    |            _cond_resched();
   1)               |            vma_do_fput() {
   1)   0.861 us    |              fput();
   1)   2.164 us    |            }
   1)               |            kmem_cache_free() {
   1)   0.059 us    |              __slab_free();
   1)   0.682 us    |            }
   1)   5.049 us    |          }
   1)               |          remove_vma() {
   1)   0.042 us    |            _cond_resched();
   1)               |            vma_do_fput() {
   1)   0.042 us    |              fput();
   1)   0.432 us    |            }
   1)               |            kmem_cache_free() {
   1)   0.056 us    |              __slab_free();
   1)   0.444 us    |            }
   1)   2.161 us    |          }
   1)               |          remove_vma() {
   1)   0.052 us    |            _cond_resched();
   1)               |            vma_do_fput() {
   1)   0.057 us    |              fput();
   1)   0.559 us    |            }
   1)               |            kmem_cache_free() {
   1)   0.057 us    |              __slab_free();
   1)   0.434 us    |            }
   1)   2.099 us    |          }
   1)               |          remove_vma() {
   1)   0.038 us    |            _cond_resched();
   1)               |            vma_do_fput() {
   1)   0.040 us    |              fput();
   1)   0.393 us    |            }
   1)               |            kmem_cache_free() {
   1)   0.058 us    |              __slab_free();
   1)   0.448 us    |            }
   1)   2.276 us    |          }
   1)               |          remove_vma() {
   1)   0.039 us    |            _cond_resched();
   1)               |            kmem_cache_free() {
   1)   0.083 us    |              __slab_free();
   1)   0.621 us    |            }
   1)   1.373 us    |          }
   1)               |          remove_vma() {
   1)   0.040 us    |            _cond_resched();
   1)               |            vma_do_fput() {
   1)   0.271 us    |              fput();
   1)   0.735 us    |            }
   1)               |            kmem_cache_free() {
   1)               |              __slab_free() {
   1)   0.054 us    |                put_cpu_partial();
   1)   0.916 us    |              }
   1)   1.638 us    |            }
   1)   3.462 us    |          }
   1)               |          remove_vma() {
   1)   0.038 us    |            _cond_resched();
   1)               |            vma_do_fput() {
   1)   0.055 us    |              fput();
   1)   0.455 us    |            }
   1)               |            kmem_cache_free() {
   1)   0.059 us    |              __slab_free();
   1)   0.423 us    |            }
   1)   2.461 us    |          }
   1)               |          remove_vma() {
   1)   0.055 us    |            _cond_resched();
   1)               |            vma_do_fput() {
   1)   0.057 us    |              fput();
   1)   0.540 us    |            }
   1)               |            kmem_cache_free() {
   1)               |              __slab_free() {
   1)   0.049 us    |                put_cpu_partial();
   1)   0.521 us    |              }
   1)   1.485 us    |            }
   1)   4.779 us    |          }
   1)               |          remove_vma() {
   1)   0.040 us    |            _cond_resched();
   1)               |            vma_do_fput() {
   1)   0.048 us    |              fput();
   1)   0.634 us    |            }
   1)               |            kmem_cache_free() {
   1)   0.057 us    |              __slab_free();
   1)   0.432 us    |            }
   1)   3.236 us    |          }
   1)               |          remove_vma() {
   1)   0.050 us    |            _cond_resched();
   1)               |            vma_do_fput() {
   1)   0.404 us    |              fput();
   1)   0.955 us    |            }
   1)               |            kmem_cache_free() {
   1)   0.057 us    |              __slab_free();
   1)   0.432 us    |            }
   1)   3.077 us    |          }
   1)               |          remove_vma() {
   1)   0.050 us    |            _cond_resched();
   1)               |            vma_do_fput() {
   1)   0.054 us    |              fput();
   1)   0.615 us    |            }
   1)               |            kmem_cache_free() {
   1)               |              __slab_free() {
   1)   0.048 us    |                put_cpu_partial();
   1)   0.966 us    |              }
   1)   2.208 us    |            }
   1)   4.274 us    |          }
   1)               |          remove_vma() {
   1)   0.040 us    |            _cond_resched();
   1)               |            vma_do_fput() {
   1)   0.044 us    |              fput();
   1)   0.404 us    |            }
   1)               |            kmem_cache_free() {
   1)   0.061 us    |              __slab_free();
   1)   1.216 us    |            }
   1)   2.740 us    |          }
   1)               |          remove_vma() {
   1)   0.041 us    |            _cond_resched();
   1)               |            vma_do_fput() {
   1)   0.046 us    |              fput();
   1)   0.429 us    |            }
   1)               |            kmem_cache_free() {
   1)   0.220 us    |              __slab_free();
   1)   1.450 us    |            }
   1)   3.055 us    |          }
   1)               |          remove_vma() {
   1)   0.086 us    |            _cond_resched();
   1)               |            vma_do_fput() {
   1)   0.074 us    |              fput();
   1)   0.426 us    |            }
   1)               |            kmem_cache_free() {
   1)   0.076 us    |              __slab_free();
   1)   0.448 us    |            }
   1)   3.571 us    |          }
   1)               |          remove_vma() {
   1)   0.054 us    |            _cond_resched();
   1)               |            kmem_cache_free() {
   1)   0.079 us    |              __slab_free();
   1)   0.603 us    |            }
   1)   1.574 us    |          }
   1)               |          remove_vma() {
   1)   0.050 us    |            _cond_resched();
   1)               |            vma_do_fput() {
   1)   0.194 us    |              fput();
   1)   0.654 us    |            }
   1)               |            kmem_cache_free() {
   1)   0.063 us    |              __slab_free();
   1)   0.476 us    |            }
   1)   2.449 us    |          }
   1)               |          remove_vma() {
   1)   0.054 us    |            _cond_resched();
   1)               |            kmem_cache_free() {
   1)   0.058 us    |              __slab_free();
   1)   0.458 us    |            }
   1)   1.398 us    |          }
   1)               |          remove_vma() {
   1)   0.055 us    |            _cond_resched();
   1)               |            vma_do_fput() {
   1)   0.045 us    |              fput();
   1)   0.608 us    |            }
   1)               |            kmem_cache_free() {
   1)   0.060 us    |              __slab_free();
   1)   1.528 us    |            }
   1)   3.769 us    |          }
   1)               |          remove_vma() {
   1)   0.049 us    |            _cond_resched();
   1)               |            vma_do_fput() {
   1)   0.040 us    |              fput();
   1)   0.572 us    |            }
   1)               |            kmem_cache_free() {
   1)   0.056 us    |              __slab_free();
   1)   0.412 us    |            }
   1)   2.221 us    |          }
   1)               |          remove_vma() {
   1)   0.042 us    |            _cond_resched();
   1)   1.076 us    |            kmem_cache_free();
   1)   2.419 us    |          }
   1)               |          remove_vma() {
   1)   0.040 us    |            _cond_resched();
   1)   0.052 us    |            kmem_cache_free();
   1)   1.007 us    |          }
   1)               |          remove_vma() {
   1)   0.040 us    |            _cond_resched();
   1)   0.046 us    |            special_mapping_close();
   1)   0.066 us    |            kmem_cache_free();
   1)   1.927 us    |          }
   1)               |          remove_vma() {
   1)   0.040 us    |            _cond_resched();
   1)   0.042 us    |            special_mapping_close();
   1)   0.052 us    |            kmem_cache_free();
   1)   3.402 us    |          }
   1) # 5692.058 us |        }
   1)   0.163 us    |        fput();
   1)   0.055 us    |        module_put();
   1)               |        __mmdrop() {
   1)               |          pgd_free() {
   1)   0.665 us    |            _raw_spin_lock();
   1)               |            free_pages() {
   1)               |              free_pages.part.80() {
   1)               |                __free_pages() {
   1)   0.306 us    |                  free_hot_cold_page();
   1)   1.313 us    |                }
   1)   1.713 us    |              }
   1)   2.902 us    |            }
   1)   5.029 us    |          }
   1)   0.057 us    |          destroy_context_ldt();
   1)   0.966 us    |          kmem_cache_free();
   1)   9.093 us    |        }
   1) # 5705.854 us |      }
   1)               |      flush_thread() {
   1)               |        flush_ptrace_hw_breakpoint() {
   1)   0.048 us    |          unregister_hw_breakpoint();
   1)   0.054 us    |          unregister_hw_breakpoint();
   1)   0.045 us    |          unregister_hw_breakpoint();
   1)   0.054 us    |          unregister_hw_breakpoint();
   1)   2.563 us    |        }
   1)               |        fpu__clear() {
   1)   0.074 us    |          fpu__drop();
   1)               |          fpu__activate_curr() {
   1)   1.666 us    |            fpstate_init();
   1)   3.251 us    |          }
   1)   7.128 us    |        }
   1) + 11.619 us   |      }
   1)               |      do_close_on_exec() {
   1)   1.362 us    |        _raw_spin_lock();
   1)               |        filp_close() {
   1)   1.708 us    |          dnotify_flush();
   1)   0.366 us    |          locks_remove_posix();
   1)   0.048 us    |          fput();
   1)   6.008 us    |        }
   1)   0.040 us    |        _cond_resched();
   1)   0.043 us    |        _raw_spin_lock();
   1) + 12.185 us   |      }
   1) # 5742.631 us |    }
   1)   0.134 us    |    set_personality_64bit();
   1)               |    setup_new_exec() {
   1)               |      arch_pick_mmap_layout() {
   1)               |        arch_mmap_rnd() {
   1)   0.321 us    |          get_random_long();
   1)   2.208 us    |        }
   1)   0.048 us    |        stack_maxrandom_size();
   1)   0.040 us    |        stack_maxrandom_size();
   1)   7.917 us    |      }
   1)   0.613 us    |      set_dumpable.part.36();
   1)               |      __set_task_comm() {
   1)   0.498 us    |        _raw_spin_lock();
   1)   2.007 us    |      }
   1)   3.806 us    |      flush_signal_handlers();
   1) + 22.859 us   |    }
   1)               |    install_exec_creds() {
   1)               |      security_bprm_committing_creds() {
   1)   2.690 us    |        apparmor_bprm_committing_creds();
   1)   5.101 us    |      }
   1)   1.541 us    |      commit_creds();
   1)               |      security_bprm_committed_creds() {
   1)   0.040 us    |        apparmor_bprm_committed_creds();
   1)   0.569 us    |      }
   1)   1.987 us    |      mutex_unlock();
   1) + 11.654 us   |    }
   1)   0.491 us    |    get_random_long();
   1)               |    setup_arg_pages() {
   1)               |      arch_align_stack() {
   1)   0.201 us    |        get_random_int();
   1)   1.164 us    |      }
   1)               |      down_write_killable() {
   1)   0.043 us    |        _cond_resched();
   1)   0.541 us    |      }
   1)               |      mprotect_fixup() {
   1)   0.339 us    |        may_expand_vm();
   1)   0.426 us    |        vma_merge();
   1)   0.060 us    |        vma_wants_writenotify();
   1)               |        vma_set_page_prot() {
   1)   1.073 us    |          vm_get_page_prot();
   1)   0.042 us    |          vma_wants_writenotify();
   1)   2.892 us    |        }
   1)               |        change_protection() {
   1)               |          change_protection_range() {
   1)   0.890 us    |            _raw_spin_lock();
   1)   3.692 us    |            flush_tlb_mm_range();
   1) + 15.861 us   |          }
   1) + 16.320 us   |        }
   1)   0.049 us    |        vm_stat_account();
   1)   0.049 us    |        vm_stat_account();
   1) + 27.762 us   |      }
   1)               |      shift_arg_pages() {
   1)               |        find_vma() {
   1)   0.215 us    |          vmacache_find();
   1)   0.048 us    |          vmacache_update();
   1)   1.718 us    |        }
   1)               |        vma_adjust() {
   1)   0.057 us    |          vma_adjust_trans_huge();
   1)               |          down_write() {
   1)   0.040 us    |            _cond_resched();
   1)   0.420 us    |          }
   1)   0.180 us    |          anon_vma_interval_tree_remove();
   1)   0.934 us    |          anon_vma_interval_tree_insert();
   1)   0.056 us    |          up_write();
   1) + 10.437 us   |        }
   1)               |        move_page_tables() {
   1)   0.040 us    |          _cond_resched();
   1)               |          __pmd_alloc() {
   1)               |            alloc_pages_current() {
   1)   0.956 us    |              get_task_policy.part.31();
   1)   0.040 us    |              policy_nodemask();
   1)   0.460 us    |              policy_zonelist();
   1)               |              __alloc_pages_nodemask() {
   1)   0.063 us    |                _cond_resched();
   1)               |                get_page_from_freelist() {
   1)   0.297 us    |                  __zone_watermark_ok();
   1)   0.040 us    |                  __inc_zone_state();
   1)   0.043 us    |                  __inc_zone_state();
   1) + 11.174 us   |                }
   1) + 15.171 us   |              }
   1) + 21.389 us   |            }
   1)   0.041 us    |            _raw_spin_lock();
   1) + 23.492 us   |          }
   1)               |          __pte_alloc() {
   1)               |            pte_alloc_one() {
   1)               |              alloc_pages_current() {
   1)   0.040 us    |                get_task_policy.part.31();
   1)   0.047 us    |                policy_nodemask();
   1)   0.053 us    |                policy_zonelist();
   1)               |                __alloc_pages_nodemask() {
   1)   0.043 us    |                  _cond_resched();
   1)               |                  get_page_from_freelist() {
   1)   0.053 us    |                    __zone_watermark_ok();
   1)   0.040 us    |                    __inc_zone_state();
   1)   0.040 us    |                    __inc_zone_state();
   1)   5.744 us    |                  }
   1)   6.851 us    |                }
   1)   9.332 us    |              }
   1)   0.066 us    |              inc_zone_page_state();
   1) + 12.090 us   |            }
   1)   0.043 us    |            _raw_spin_lock();
   1) + 13.204 us   |          }
   1)   0.066 us    |          _raw_spin_lock();
   1)   0.043 us    |          _raw_spin_lock();
   1)   1.294 us    |          flush_tlb_mm_range();
   1) + 45.885 us   |        }
   1)               |        lru_add_drain() {
   1)   0.501 us    |          lru_add_drain_cpu();
   1)   0.862 us    |        }
   1)   0.064 us    |        tlb_gather_mmu();
   1)               |        free_pgd_range() {
   1)               |          ___pte_free_tlb() {
   1)   0.086 us    |            dec_zone_page_state();
   1)               |            __tlb_remove_page_size() {
   1)   0.070 us    |              __tlb_remove_page_size.part.60();
   1)   1.853 us    |            }
   1) + 36.325 us   |          }
   1)               |          ___pmd_free_tlb() {
   1)               |            __tlb_remove_page_size() {
   1)   0.043 us    |              __tlb_remove_page_size.part.60();
   1)   0.427 us    |            }
   1)   0.799 us    |          }
   1) + 38.618 us   |        }
   1)               |        tlb_finish_mmu() {
   1)               |          tlb_flush_mmu_tlbonly() {
   1)               |            flush_tlb_mm_range() {
   1)   0.178 us    |              native_flush_tlb();
   1)   0.960 us    |            }
   1)   1.447 us    |          }
   1)               |          tlb_flush_mmu_free() {
   1)               |            free_pages_and_swap_cache() {
   1)               |              lru_add_drain() {
   1)   0.088 us    |                lru_add_drain_cpu();
   1)   0.590 us    |              }
   1)               |              release_pages() {
   1)               |                mem_cgroup_uncharge_list() {
   1)   0.083 us    |                  uncharge_list();
   1)   0.548 us    |                }
   1)               |                free_hot_cold_page_list() {
   1)   1.063 us    |                  free_hot_cold_page();
   1)   0.082 us    |                  free_hot_cold_page();
   1)   2.010 us    |                }
   1)   3.619 us    |              }
   1)   5.379 us    |            }
   1)   5.803 us    |          }
   1)   8.063 us    |        }
   1)               |        vma_adjust() {
   1)   0.062 us    |          vma_adjust_trans_huge();
   1)               |          down_write() {
   1)   0.043 us    |            _cond_resched();
   1)   0.429 us    |          }
   1)   0.078 us    |          anon_vma_interval_tree_remove();
   1)   0.086 us    |          anon_vma_interval_tree_insert();
   1)   0.051 us    |          up_write();
   1)   3.178 us    |        }
   1) ! 116.386 us  |      }
   1)               |      expand_stack() {
   1)               |        expand_downwards() {
   1)               |          security_mmap_addr() {
   1)   0.222 us    |            cap_mmap_addr();
   1)   0.056 us    |            cap_mmap_addr();
   1)   1.552 us    |          }
   1)               |          anon_vma_prepare() {
   1)   0.040 us    |            _cond_resched();
   1)   0.412 us    |          }
   1)               |          down_write() {
   1)   0.060 us    |            _cond_resched();
   1)   0.440 us    |          }
   1)   0.072 us    |          may_expand_vm();
   1)               |          security_vm_enough_memory_mm() {
   1)               |            cap_vm_enough_memory() {
   1)   0.137 us    |              cap_capable();
   1)   0.574 us    |            }
   1)   0.323 us    |            __vm_enough_memory();
   1)   1.936 us    |          }
   1)   0.046 us    |          _raw_spin_lock();
   1)   0.063 us    |          anon_vma_interval_tree_remove();
   1)   0.070 us    |          anon_vma_interval_tree_insert();
   1)   0.061 us    |          up_write();
   1)   0.057 us    |          khugepaged_enter_vma_merge();
   1)   9.919 us    |        }
   1) + 10.351 us   |      }
   1)   0.066 us    |      up_write();
   1) ! 162.293 us  |    }
   1)               |    elf_map() {
   1)               |      vm_mmap() {
   1)               |        vm_mmap_pgoff() {
   1)               |          security_mmap_file() {
   1)   0.049 us    |            cap_mmap_file();
   1)               |            apparmor_mmap_file() {
   1)               |              common_mmap() {
   1)               |                common_file_perm() {
   1)   0.127 us    |                  aa_file_perm();
   1)   0.763 us    |                }
   1)   1.348 us    |              }
   1)   1.878 us    |            }
   1)               |            ima_file_mmap() {
   1)   0.163 us    |              process_measurement();
   1)   0.675 us    |            }
   1)   4.258 us    |          }
   1)               |          down_write_killable() {
   1)   0.043 us    |            _cond_resched();
   1)   0.494 us    |          }
   1)               |          do_mmap() {
   1)               |            get_unmapped_area() {
   1)   0.092 us    |              arch_get_unmapped_area_topdown();
   1)               |              security_mmap_addr() {
   1)   0.043 us    |                cap_mmap_addr();
   1)   0.049 us    |                cap_mmap_addr();
   1)   1.252 us    |              }
   1)   3.440 us    |            }
   1)   0.313 us    |            path_noexec();
   1)               |            mmap_region() {
   1)   0.048 us    |              may_expand_vm();
   1)   0.048 us    |              is_file_shm_hugepages();
   1)   0.099 us    |              vma_merge();
   1)               |              kmem_cache_alloc() {
   1)   0.040 us    |                _cond_resched();
   1)   0.615 us    |              }
   1)   0.307 us    |              vm_get_page_prot();
   1)               |              ext4_file_mmap() {
   1)               |                touch_atime() {
   1)               |                  atime_needs_update() {
   1)               |                    current_fs_time() {
   1)   0.126 us    |                      current_kernel_time64();
   1)   0.051 us    |                      timespec_trunc();
   1)   1.116 us    |                    }
   1)   1.799 us    |                  }
   1)   2.482 us    |                }
   1)   3.066 us    |              }
   1)               |              vma_link() {
   1)               |                down_write() {
   1)   0.043 us    |                  _cond_resched();
   1)   0.469 us    |                }
   1)   0.071 us    |                __vma_link_list();
   1)   0.177 us    |                __vma_link_rb();
   1)               |                __vma_link_file() {
   1)   0.091 us    |                  vma_interval_tree_insert();
   1)   0.624 us    |                }
   1)   0.066 us    |                up_write();
   1)   3.826 us    |              }
   1)   0.105 us    |              uprobe_mmap();
   1)               |              vma_set_page_prot() {
   1)   0.043 us    |                vm_get_page_prot();
   1)   0.042 us    |                vma_wants_writenotify();
   1)   0.804 us    |              }
   1) + 13.436 us   |            }
   1) + 19.119 us   |          }
   1)   0.043 us    |          up_write();
   1) + 25.750 us   |        }
   1) + 26.342 us   |      }
   1) + 26.893 us   |    }
   1)               |    elf_map() {
   1)               |      vm_mmap() {
   1)               |        vm_mmap_pgoff() {
   1)               |          security_mmap_file() {
   1)   0.041 us    |            cap_mmap_file();
   1)               |            apparmor_mmap_file() {
   1)               |              common_mmap() {
   1)               |                common_file_perm() {
   1)   0.069 us    |                  aa_file_perm();
   1)   0.727 us    |                }
   1)   1.095 us    |              }
   1)   1.464 us    |            }
   1)   0.040 us    |            ima_file_mmap();
   1)   2.824 us    |          }
   1)               |          down_write_killable() {
   1)   0.054 us    |            _cond_resched();
   1)   0.483 us    |          }
   1)               |          do_mmap() {
   1)               |            get_unmapped_area() {
   1)   0.050 us    |              arch_get_unmapped_area_topdown();
   1)               |              security_mmap_addr() {
   1)   0.050 us    |                cap_mmap_addr();
   1)   0.047 us    |                cap_mmap_addr();
   1)   0.866 us    |              }
   1)   1.721 us    |            }
   1)   0.048 us    |            path_noexec();
   1)               |            mmap_region() {
   1)   0.071 us    |              may_expand_vm();
   1)   0.049 us    |              is_file_shm_hugepages();
   1)               |              security_vm_enough_memory_mm() {
   1)               |                cap_vm_enough_memory() {
   1)   0.044 us    |                  cap_capable();
   1)   0.446 us    |                } /* cap_vm_enough_memory */
   1)   0.085 us    |                __vm_enough_memory();
   1)   1.418 us    |              }
   1)   0.077 us    |              vma_merge();
   1)               |              kmem_cache_alloc() {
   1)   0.055 us    |                _cond_resched();
   1)   0.575 us    |              }
   1)   0.048 us    |              vm_get_page_prot();
   1)               |              ext4_file_mmap() {
   1)               |                touch_atime() {
   1)               |                  atime_needs_update() {
   1)               |                    current_fs_time() {
   1)   0.067 us    |                      current_kernel_time64();
   1)   0.065 us    |                      timespec_trunc();
   1)   0.821 us    |                    }
   1)   1.210 us    |                  }
   1)   1.760 us    |                }
   1)   2.198 us    |              }
   1)               |              vma_link() {
   1)               |                down_write() {
   1)   0.063 us    |                  _cond_resched();
   1)   0.538 us    |                }
   1)   0.049 us    |                __vma_link_list();
   1)               |                __vma_link_rb() {
   1)   0.080 us    |                  vma_gap_callbacks_rotate();
   1)   0.066 us    |                  vma_gap_callbacks_rotate();
   1)   1.248 us    |                }
   1)               |                __vma_link_file() {
   1)   0.072 us    |                  vma_interval_tree_insert();
   1)   0.507 us    |                }
   1)   0.066 us    |                up_write();
   1)   4.521 us    |              }
   1)   0.086 us    |              uprobe_mmap();
   1)               |              vma_set_page_prot() {
   1)   0.067 us    |                vm_get_page_prot();
   1)   0.068 us    |                vma_wants_writenotify();
   1)   1.094 us    |              }
   1) + 14.287 us   |            }
   1) + 17.256 us   |          }
   1)   0.063 us    |          up_write();
   1) + 22.156 us   |        }
   1) + 22.582 us   |      }
   1) + 23.229 us   |    }
   1)   0.048 us    |    set_brk();
   1)               |    clear_user() {
   1)               |      __clear_user() {
   1)               |        __do_page_fault() {
   1)   0.057 us    |          down_read_trylock();
   1)   0.056 us    |          _cond_resched();
   1)               |          find_vma() {
   1)   0.149 us    |            vmacache_find();
   1)   0.062 us    |            vmacache_update();
   1)   1.110 us    |          }
   1)               |          handle_mm_fault() {
